person_id,assessment_context,latent_ei,latent_sn,latent_tf,latent_jp,observed_ei,observed_sn,observed_tf,observed_jp,retest_ei,retest_sn,retest_tf,retest_jp,ei_letter,sn_letter,tf_letter,jp_letter,type_code,retest_type_code,type_changed_on_retest,min_absolute_distance_to_boundary,near_boundary,continuous_signal_strength,boundary_risk_score,information_loss_index,collaboration_score,reflective_utility_score
MBTI00868,organizational_development_context,0.9351,1.4028,-1.3752,-1.3639,0.7669,1.7249,-2.2265,-0.8184,0.0161,1.0514,-1.3771,-1.5593,E,S,F,P,ESFP,ESFP,0,0.7669,0,1.3842,1.1808,0.6312,59.5946,55.3853
MBTI00869,organizational_development_context,1.0564,-0.8705,-0.2213,-0.2266,0.9201,-0.8773,-0.2338,0.5576,1.0099,-1.2264,-0.6054,0.4863,E,N,F,J,ENFJ,ENFJ,0,0.2338,0,0.6472,3.1870,1.1804,47.9330,52.9453
MBTI00870,organizational_development_context,1.0921,-1.1094,1.0743,-1.2393,1.3376,-0.6175,1.6281,-1.1260,0.5505,-0.9753,0.6132,-1.2921,E,N,T,P,ENTP,ENTP,0,0.6175,0,1.1773,1.4336,0.7260,56.6322,58.9765
MBTI00871,organizational_development_context,0.4875,-1.1569,0.7070,-0.4465,0.5586,-1.7598,-0.0003,-0.8089,-0.2106,-1.1355,0.6779,-0.2407,E,N,F,P,ENFP,INTP,1,0.0003,1,0.7819,10.0000,1.7685,51.6269,49.2129
MBTI00872,organizational_development_context,1.0458,-0.3789,0.9730,-0.6402,0.2779,-0.0283,0.3964,-0.2940,0.6340,0.2307,1.5060,-0.6057,E,N,T,P,ENTP,ESTP,1,0.0283,1,0.2491,9.2365,2.9765,50.1310,53.9350
MBTI00873,organizational_development_context,0.3665,-1.5767,1.2086,-0.3011,0.0639,-1.5503,1.1066,0.1057,0.8821,-1.7339,1.6122,0.0862,E,N,T,J,ENTJ,ENTJ,0,0.0639,1,0.7066,6.9493,1.5530,30.5462,51.1712
MBTI00874,organizational_development_context,0.7866,-0.8199,1.7962,-0.7172,0.6461,-0.6513,1.7864,-0.5772,0.7193,-0.9400,1.8046,-0.6472,E,N,T,P,ENTP,ENTP,0,0.5772,0,0.9152,1.5216,0.8967,44.9968,56.0263
MBTI00875,organizational_development_context,0.1304,-1.1858,1.2513,-0.8394,-0.0235,-1.4801,1.6727,-0.2139,0.2874,-1.1852,1.4751,-1.1195,I,N,T,P,INTP,ENTP,1,0.0235,1,0.8476,9.6610,1.7046,43.5017,53.6431
MBTI00876,organizational_development_context,1.5253,-0.7946,1.1816,-0.8067,1.4073,-1.1716,1.3558,-1.2730,1.2962,-0.4116,1.9174,-1.2115,E,N,T,P,ENTP,ENTP,0,1.1716,0,1.3019,0.7989,0.6658,46.0157,57.4080
MBTI00877,organizational_development_context,1.3042,-2.2050,-0.1758,-1.0678,0.4988,-2.2655,-0.0919,-0.5625,0.6007,-2.5846,0.7241,-1.2541,E,N,F,P,ENFP,ENTP,1,0.0919,1,0.8547,5.8177,1.6982,40.3097,54.1102
MBTI00878,organizational_development_context,0.5593,-0.5852,1.7444,-1.1120,1.1555,-0.2258,1.6668,-0.8392,0.2429,-0.4497,1.9550,-1.5421,E,N,T,P,ENTP,ENTP,0,0.2258,0,0.9718,3.2705,0.8534,44.6790,54.7891
MBTI00879,organizational_development_context,1.1917,-1.3423,1.1798,-1.5218,1.6791,-1.4575,1.6569,-1.1005,1.2935,-1.1435,0.9770,-1.5223,E,N,T,P,ENTP,ENTP,0,1.1005,0,1.4735,0.8471,0.5975,49.1952,50.2195
MBTI00880,organizational_development_context,0.4633,-1.4675,1.3490,0.0871,0.5643,-1.0778,0.5325,-0.2164,0.1422,-1.2753,2.0231,0.4914,E,N,T,P,ENTP,ENTJ,1,0.2164,0,0.5978,3.3742,1.5535,56.8769,48.9875
MBTI00881,organizational_development_context,0.7478,-1.9070,1.7452,-0.3426,-0.0579,-2.2390,1.8387,-0.3753,0.6885,-1.6976,1.5867,-0.0043,I,N,T,P,INTP,ENTP,1,0.0579,1,1.1277,7.2516,1.5032,35.6581,58.8812
MBTI00882,organizational_development_context,1.1977,-0.8851,-0.2250,-1.9482,1.1903,-0.5701,-1.0133,-2.0301,1.6489,-1.1670,0.4665,-1.4957,E,N,F,P,ENFP,ENTP,1,0.5701,0,1.2009,1.5382,1.0138,58.4757,47.2721
MBTI00883,organizational_development_context,0.4185,-1.1100,-1.2129,1.1707,0.2661,-1.4061,-1.2132,1.1346,-0.2508,-1.0610,-2.0583,1.8043,E,N,F,J,ENFJ,INFJ,1,0.2661,0,1.0050,2.8895,1.1299,57.1142,56.6762
MBTI00884,organizational_development_context,0.3169,-1.0682,-0.9716,0.7166,0.7881,-0.9369,-1.1085,1.3348,0.5637,-1.3482,-1.0487,0.6574,E,N,F,J,ENFJ,ENFJ,0,0.7881,0,1.0421,1.1520,0.8051,51.8922,65.6090
MBTI00885,organizational_development_context,1.3795,-0.9584,-0.7975,0.6192,1.3156,-1.7234,-0.9143,0.9783,1.4302,-1.2897,-0.3905,0.4506,E,N,F,J,ENFJ,ENFJ,0,0.9143,0,1.2329,1.0057,0.6979,57.0241,55.1402
MBTI00886,organizational_development_context,1.0456,0.1622,-0.8885,0.7549,0.7142,0.1860,-0.7995,0.7750,0.9398,0.7944,-0.9220,0.9447,E,S,F,J,ESFJ,ESFJ,0,0.1860,1,0.6187,3.7590,1.6715,54.3187,54.4298
MBTI00887,organizational_development_context,0.5173,-1.3526,-1.3051,0.5587,0.9630,-1.2722,-1.5765,0.5757,0.1400,-0.6670,-1.3158,1.1975,E,N,F,J,ENFJ,ENFJ,0,0.5757,0,1.0969,1.5250,0.7711,44.1493,50.6221
MBTI00888,organizational_development_context,0.6669,-1.5118,-0.7322,0.6138,0.4006,-1.6960,-1.3311,0.4443,1.0789,-1.5217,-1.2230,0.2708,E,N,F,J,ENFJ,ENFJ,0,0.4006,0,0.9680,2.0805,0.8562,48.4871,50.4778
MBTI00889,organizational_development_context,1.2298,-0.9206,0.1094,0.9174,1.7776,-0.6630,0.5058,1.5067,0.8668,-0.7460,-0.0706,0.7722,E,N,T,J,ENTJ,ENFJ,1,0.5058,0,1.1133,1.7070,1.0614,46.5282,49.5559
MBTI00890,organizational_development_context,0.3424,0.0550,-0.7014,0.7945,0.1726,0.5702,-1.0538,0.4921,0.1338,-0.5463,-0.7752,0.7698,E,S,F,J,ESFJ,ENFJ,1,0.1726,1,0.5722,3.9585,2.0450,49.7828,50.6462
MBTI00891,organizational_development_context,1.8568,-0.6250,-0.0990,0.6814,1.9849,-0.9461,-0.0767,1.4993,1.9400,-0.7897,0.6368,0.6842,E,N,F,J,ENFJ,ENTJ,1,0.0767,1,1.1268,6.3809,1.5037,52.2828,49.3808
MBTI00892,organizational_development_context,0.8799,-0.6342,-0.8120,0.8980,0.9528,-0.8325,-0.8506,0.7623,0.5223,-0.4246,-0.7098,1.2921,E,N,F,J,ENFJ,ENFJ,0,0.7623,0,0.8496,1.1872,0.9528,54.1928,47.8647
MBTI00893,organizational_development_context,1.4826,-0.4841,-1.0312,0.8224,2.2483,-0.0666,-1.5944,0.3939,1.9554,-1.0552,-1.1910,1.9966,E,N,F,J,ENFJ,ENFJ,0,0.0666,1,1.0758,6.8202,1.2338,71.2357,58.2842
MBTI00894,organizational_development_context,1.4869,-0.7929,-0.0303,0.7182,1.8663,-0.9773,-0.1719,0.6112,1.2522,-0.1999,-0.3196,0.5633,E,N,F,J,ENFJ,ENFJ,0,0.1719,1,0.9067,3.9705,1.3536,47.5766,61.4169
MBTI00895,organizational_development_context,0.6060,-0.8892,0.2431,1.4899,0.9607,-0.2597,0.3737,1.8924,0.5277,-0.5421,0.2914,2.2312,E,N,T,J,ENTJ,ENTJ,0,0.2597,0,0.8716,2.9439,0.9332,56.4697,52.9232
MBTI00896,organizational_development_context,0.7645,-0.5503,-1.4307,0.3480,0.3183,-1.5608,-1.6409,0.3145,0.1780,-0.5151,-2.3589,0.8845,E,N,F,J,ENFJ,ENFJ,0,0.3145,0,0.9586,2.5346,0.8631,41.2102,47.2819
MBTI00897,organizational_development_context,-1.0865,1.1306,0.6073,0.7729,-1.3446,1.5002,0.5841,0.5828,-1.7240,1.0513,0.3293,0.4365,I,S,T,J,ISTJ,ISTJ,0,0.5828,0,1.0029,1.5087,0.8313,48.7003,58.4193
MBTI00898,organizational_development_context,-0.8571,1.6593,1.0247,0.7260,-1.0286,1.7750,1.1471,0.7603,-0.4800,1.0121,0.4031,0.5821,I,S,T,J,ISTJ,ISTJ,0,0.7603,0,1.1777,1.1901,0.7258,52.1406,52.6627
MBTI00899,organizational_development_context,-0.0315,0.3202,1.3475,1.3733,0.4013,0.7192,1.8457,1.0783,0.7857,1.2047,0.9329,1.7271,E,S,T,J,ESTJ,ESTJ,0,0.4013,0,1.0111,2.0778,0.8257,46.6456,52.5823
MBTI00900,organizational_development_context,-0.7989,0.9011,0.4841,0.6288,-0.7162,1.6601,0.6186,0.6100,-1.4386,0.7776,0.4411,1.1713,I,S,T,J,ISTJ,ISTJ,0,0.6100,0,0.9012,1.4492,0.9081,52.6969,59.5254
MBTI00901,organizational_development_context,-1.3425,0.3119,1.1908,1.2449,-1.3163,0.8994,1.6206,1.1878,-1.2339,-0.5087,1.6188,1.4606,I,S,T,J,ISTJ,INTJ,1,0.8994,0,1.2560,1.0210,0.9868,43.1164,48.5523
MBTI00902,organizational_development_context,-1.2613,0.4894,0.0897,1.6935,-0.9722,-0.0721,-0.5613,1.6831,-1.1675,0.8688,0.5772,2.0364,I,N,F,J,INFJ,ISTJ,1,0.0721,1,0.8222,6.5726,1.7283,51.4200,53.2031
MBTI00903,organizational_development_context,-0.9594,0.6678,1.4021,0.6950,-1.5141,1.1212,1.6808,0.5056,-0.6052,1.1403,2.1276,0.5650,I,S,T,J,ISTJ,ISTJ,0,0.5056,0,1.2054,1.7077,0.7115,38.8549,55.7334
MBTI00904,organizational_development_context,-0.6624,0.6410,1.0542,0.3076,-0.3037,0.5223,0.6593,0.3947,-0.1949,1.1564,0.8264,-0.2915,I,S,T,J,ISTJ,ISTP,1,0.3037,0,0.4700,2.6063,1.7925,48.8819,51.7190
MBTI00905,organizational_development_context,-0.5528,1.4039,1.1736,0.6074,-0.8591,1.5280,1.1834,1.1965,-1.3881,1.6599,1.2305,1.3251,I,S,T,J,ISTJ,ISTJ,0,0.8591,0,1.1918,1.0648,0.7185,40.9446,56.0134
MBTI00906,organizational_development_context,-1.3124,0.9149,1.4567,1.0320,-1.3683,1.0152,1.8593,1.0482,-1.2847,0.8653,0.9211,0.3212,I,S,T,J,ISTJ,ISTJ,0,1.0152,0,1.3228,0.9131,0.6567,48.4707,44.4707
MBTI00907,organizational_development_context,-1.4834,-0.2044,-0.4530,1.6390,-1.0716,0.3856,-0.8786,2.1596,-1.1478,-0.0310,-0.5033,1.6649,I,S,F,J,ISFJ,INFJ,1,0.3856,0,1.1239,2.1476,1.0554,46.6141,57.2480
MBTI00908,organizational_development_context,-0.4885,0.6002,1.6196,0.8121,-0.4707,0.9941,1.6183,0.4074,-0.4530,0.2679,1.9172,0.9114,I,S,T,J,ISTJ,ISTJ,0,0.4074,0,0.8726,2.0517,0.9323,46.2593,50.7726
MBTI00909,organizational_development_context,-0.7989,1.2438,0.6136,1.1852,-0.8608,1.1740,0.9414,1.0386,-1.1571,1.5614,0.3198,1.0662,I,S,T,J,ISTJ,ISTJ,0,0.8608,0,1.0037,1.0629,0.8308,55.0533,51.7402
MBTI00910,organizational_development_context,-1.6463,0.2328,1.2634,0.1833,-0.7657,0.0061,0.9728,-0.0631,-1.2314,-0.0831,1.1962,0.3739,I,S,T,P,ISTP,INTJ,1,0.0061,1,0.4519,10.0000,2.2839,38.4656,45.2692
MBTI00911,organizational_development_context,-2.1275,0.7414,-1.0634,-0.7923,-2.1378,1.3293,-0.9588,-0.3724,-1.9655,0.5971,-0.7581,-1.1649,I,S,F,P,ISFP,ISFP,0,0.3724,0,1.1996,2.2106,0.7145,47.3114,53.8259
MBTI00912,organizational_development_context,0.1602,0.6080,-0.5340,-0.5368,0.3997,0.5685,-0.9320,-0.3662,0.3862,0.5965,-0.8961,-0.7781,E,S,F,P,ESFP,ESFP,0,0.3662,0,0.5666,2.2412,1.3045,57.1463,49.3429
MBTI00913,organizational_development_context,-0.7014,1.5472,-1.1683,-0.3433,-1.0966,1.6760,-1.2417,-0.5305,-0.8651,0.9968,-1.1880,0.1883,I,S,F,P,ISFP,ISFJ,1,0.5305,0,1.1362,1.6379,1.0484,51.2557,50.0806
MBTI00914,organizational_development_context,0.4093,0.7724,-0.4537,-0.5648,1.3118,0.5146,-0.2356,-0.1878,0.3705,0.4793,0.2914,-0.9490,E,S,F,P,ESFP,ESTP,1,0.1878,1,0.5624,3.7342,2.0616,52.0960,56.1367
MBTI00915,organizational_development_context,-1.3548,0.3562,-1.2230,-0.3832,-1.0888,0.3392,-1.1860,-0.6902,-1.3013,-0.0467,-1.4659,-0.8252,I,S,F,P,ISFP,INFP,1,0.3392,0,0.8260,2.3857,1.2746,47.2356,43.1024
MBTI00916,organizational_development_context,-0.1888,0.6291,-0.9220,-1.6018,-0.2178,0.9339,-1.5636,-1.2409,0.4743,0.2083,-1.3743,-1.7965,I,S,F,P,ISFP,ESFP,1,0.2178,0,0.9891,3.3577,1.1410,54.1518,50.1772
MBTI00917,organizational_development_context,-0.8124,0.9304,-1.3690,-0.1306,-0.8773,0.4621,-1.1732,-0.1412,-0.8802,0.9985,-0.7820,0.0886,I,S,F,P,ISFP,ISFJ,1,0.1412,1,0.6634,4.5214,1.9082,56.2279,59.9556
MBTI00918,organizational_development_context,-0.6843,0.7803,-1.0767,-0.5151,-1.1168,1.4945,-0.9053,-0.5819,-0.4742,0.5418,-0.6143,-0.7603,I,S,F,P,ISFP,ISFP,0,0.5819,0,1.0246,1.5107,0.8166,45.1444,55.3886
MBTI00919,organizational_development_context,-1.1358,1.6260,-1.6960,-1.5878,-0.9192,2.4946,-2.5028,-1.5953,-1.0177,1.2251,-1.9782,-2.4119,I,S,F,P,ISFP,ISFP,0,0.9192,0,1.8780,1.0008,0.4812,54.4866,57.6926
MBTI00920,organizational_development_context,-0.2477,1.2699,-0.4392,-0.3599,0.0005,1.5654,-0.6390,0.1367,-0.4359,1.3480,-0.6807,-0.5924,E,S,F,J,ESFJ,ISFP,1,0.0005,1,0.5854,10.0000,2.0233,47.6256,55.7397
MBTI00921,organizational_development_context,-1.4081,1.6791,-0.9940,-0.6742,-1.5433,1.1201,-1.1138,-0.3542,-1.6830,1.0664,-0.5822,-0.6591,I,S,F,P,ISFP,ISFP,0,0.3542,0,1.0329,2.3028,0.8111,50.5599,56.8810
MBTI00922,organizational_development_context,-0.8065,0.4010,-1.0927,-0.5793,-1.1412,-0.7801,-0.9115,-0.5971,-0.9531,0.4798,-1.3018,-1.2619,I,N,F,P,INFP,ISFP,1,0.5971,0,0.8575,1.4768,1.2456,53.3596,58.6128
MBTI00923,organizational_development_context,-0.2668,1.1353,0.4063,-1.7526,-0.1560,1.2069,0.7233,-1.8942,0.0072,0.8985,0.8677,-2.2774,I,S,T,P,ISTP,ESTP,1,0.1560,1,0.9951,4.2365,1.5867,44.2468,51.4935
MBTI00924,organizational_development_context,-0.9145,0.6382,-0.8370,-1.3201,-0.4038,0.3967,-1.0136,-1.6999,-1.2641,0.5852,-0.5236,-1.1955,I,S,F,P,ISFP,ISFP,0,0.3967,0,0.8785,2.0979,0.9272,48.5933,64.1332
MBTI00925,organizational_development_context,-1.5085,-0.9223,0.7865,-0.2058,-1.4131,-1.2229,1.0838,-0.8592,-1.0878,-0.7156,0.4850,0.0986,I,N,T,P,INTP,INTJ,1,0.8592,0,1.1447,1.0647,1.0436,40.9033,53.6743
MBTI00926,organizational_development_context,-0.6924,-1.1330,0.9865,-0.7620,-0.7645,-1.1643,1.2516,-1.1675,-0.4459,-1.5936,1.2532,-0.5757,I,N,T,P,INTP,INTP,0,0.7645,0,1.0870,1.1842,0.7770,41.1052,49.9947
MBTI00927,organizational_development_context,-0.6599,-1.5838,0.8654,-0.8161,-0.7973,-1.6937,0.8236,-0.6674,-1.4104,-1.4654,0.9530,-0.8507,I,N,T,P,INTP,INTP,0,0.6674,0,0.9955,1.3380,0.8365,45.1521,50.3605
MBTI00928,organizational_development_context,-0.3213,-0.3969,1.4870,-1.0882,0.0007,0.1050,2.1497,-1.5739,-0.7985,-0.2135,1.5406,-0.8161,E,S,T,P,ESTP,INTP,1,0.0007,1,0.9573,10.0000,1.6141,45.9243,58.0302
MBTI00929,organizational_development_context,-1.0233,-1.5418,0.3266,-0.1867,-1.1065,-1.4163,0.3075,-0.2978,-0.5918,-1.6061,0.3733,0.0557,I,N,T,P,INTP,INTJ,1,0.2978,0,0.7820,2.6469,1.3183,44.9012,55.2201
MBTI00930,organizational_development_context,-1.0734,-1.3194,0.5967,-0.9657,-1.0718,-1.4947,-0.1310,-0.6887,-0.9302,-1.7833,0.5980,-0.6749,I,N,F,P,INFP,INTP,1,0.1310,1,0.8465,4.7401,1.7055,39.7429,48.9431
MBTI00931,organizational_development_context,-1.5674,-0.3204,1.5017,-1.4324,-2.5378,-0.0132,2.2673,-1.2962,-1.5767,-0.5571,1.9659,-0.5333,I,N,T,P,INTP,INTP,0,0.0132,1,1.5286,10.0000,1.0285,36.1493,54.2817
MBTI00932,organizational_development_context,-1.9445,-1.9364,0.3139,-1.2796,-2.2841,-1.8692,0.6357,-1.4138,-1.7430,-2.0891,0.2006,-0.7561,I,N,T,P,INTP,INTP,0,0.6357,0,1.5507,1.3972,0.5712,26.9528,55.5873
MBTI00933,organizational_development_context,-1.1799,-1.4595,0.3993,-1.5526,-1.5912,-1.4090,-0.1430,-1.7001,-1.3847,-1.1147,0.7186,-1.8001,I,N,F,P,INFP,INTP,1,0.1430,1,1.2108,4.4840,1.4588,30.9817,55.3245
MBTI00934,organizational_development_context,-1.2058,-0.9653,0.3239,-0.6579,-0.5761,-1.2429,0.0348,-0.8463,-0.8572,-0.6907,0.6091,-0.8042,I,N,T,P,INTP,INTP,0,0.0348,1,0.6750,8.7114,1.5928,41.8180,54.5999
MBTI00935,organizational_development_context,-0.6747,-1.5030,1.0227,-1.4175,-0.2300,-1.2654,1.2421,-1.5191,-0.9974,-1.7557,0.5035,-1.2526,I,N,T,P,INTP,INTP,0,0.2300,0,1.0641,3.2263,0.7911,37.5176,55.8631
MBTI00936,organizational_development_context,-0.5481,-0.5269,0.9715,-1.2915,-0.7684,-0.5334,0.9605,-1.7812,0.0717,-0.1997,1.7080,-1.4912,I,N,T,P,INTP,ENTP,1,0.5334,0,1.0108,1.6304,1.1259,38.3059,56.6171
MBTI00937,organizational_development_context,-1.8738,-0.6829,2.0981,-1.9437,-1.6979,-0.9237,2.0409,-1.2756,-2.2777,-0.7763,2.6909,-2.0887,I,N,T,P,INTP,INTP,0,0.9237,0,1.4845,0.9963,0.5936,39.5012,50.3328
MBTI00938,organizational_development_context,-0.7307,-1.0106,0.1791,-0.1311,-0.8122,-0.4203,-0.4606,-0.0945,-1.4551,-1.0670,0.9891,0.3077,I,N,F,P,INFP,INTJ,1,0.0945,1,0.4469,5.7291,2.2958,45.9592,52.4180
MBTI00939,organizational_development_context,-1.6534,-0.6928,-1.4298,1.1650,-1.9498,-0.8981,-1.2192,1.6493,-1.5824,-0.4831,-1.2721,1.6764,I,N,F,J,INFJ,INFJ,0,0.8981,0,1.4291,1.0224,0.6138,30.7973,53.0581
MBTI00940,organizational_development_context,-1.5797,-0.8432,-0.6610,1.0894,-1.5733,-0.8222,-0.1221,1.2438,-1.5685,-0.5265,-1.0480,1.3720,I,N,F,J,INFJ,INFJ,0,0.1221,1,0.9403,4.9470,1.3269,38.2372,60.8864
MBTI00941,organizational_development_context,0.3531,-0.2587,-1.8546,0.6464,0.1027,-0.3250,-2.4143,0.7178,0.1815,-0.5152,-1.7060,0.0404,E,N,F,J,ENFJ,ENFJ,0,0.1027,1,0.8900,5.4744,1.3675,60.2741,48.5071
MBTI00942,organizational_development_context,-0.9826,-0.5485,-1.6450,0.1102,-1.0477,-0.7360,-2.2415,-0.1292,-0.4900,-1.2767,-1.2648,-0.3707,I,N,F,P,INFP,INFP,0,0.1292,1,1.0386,4.7793,1.2574,47.7827,56.3564
MBTI00943,organizational_development_context,0.5324,-0.0698,-0.6435,1.0595,0.7536,-0.0962,-0.3121,0.8241,0.3241,-0.3062,-0.6515,1.5147,E,N,F,J,ENFJ,ENFJ,0,0.0962,1,0.4965,5.6759,1.8858,57.4147,44.3128
MBTI00944,organizational_development_context,-0.6575,0.1798,-1.0106,0.6741,-0.7533,0.5577,-0.5772,1.4480,-1.0586,0.3734,-0.7506,0.4433,I,S,F,J,ISFJ,ISFJ,0,0.5577,0,0.8341,1.5680,0.9671,56.8087,54.2835
MBTI00945,organizational_development_context,-0.5997,-0.7860,-1.0263,0.3940,-0.6960,-0.6907,-1.2792,1.2170,-0.3510,-0.5635,-1.0133,0.4920,I,N,F,J,INFJ,INFJ,0,0.6907,0,0.9707,1.2975,0.8542,45.4358,48.9942
MBTI00946,organizational_development_context,-0.9215,-0.9485,-1.1779,1.6041,-0.5536,-1.2064,-0.9318,1.3671,-0.5037,-0.8435,-0.8012,1.1433,I,N,F,J,INFJ,INFJ,0,0.5536,0,1.0147,1.5784,0.8232,56.1948,58.1275
MBTI00947,organizational_development_context,-0.2493,-1.6479,-1.4389,0.5100,-0.2195,-1.6403,-1.5501,0.5509,0.1097,-1.2014,-1.3581,0.3842,I,N,F,J,INFJ,ENFJ,1,0.2195,0,0.9902,3.3388,1.1402,49.5252,58.8674
MBTI00948,organizational_development_context,-0.8817,-0.1956,-1.1972,0.7663,-0.3464,-0.6450,-1.5109,0.4093,-1.1161,-0.0509,-1.0873,0.7411,I,N,F,J,INFJ,INFJ,0,0.3464,0,0.7279,2.3452,1.0777,52.8258,56.6070
MBTI00949,organizational_development_context,-0.4029,-0.2786,-1.0111,0.4587,0.0127,0.4461,-1.6028,0.2130,-0.7799,-0.4840,-1.2294,0.1903,E,S,F,J,ESFJ,INFJ,1,0.0127,1,0.5687,10.0000,2.0510,42.0914,65.7050
MBTI00950,organizational_development_context,-1.5595,-0.5408,-1.1858,0.1702,-1.2240,0.0026,-0.9114,0.2016,-1.5547,-0.5291,-0.7674,-0.0687,I,S,F,J,ISFJ,INFP,1,0.0026,1,0.5849,10.0000,2.0240,44.6969,58.4495
MBTI00951,organizational_development_context,-0.5862,-0.2236,-0.6953,0.2184,-0.1902,-0.6291,-0.3138,1.1270,-0.5734,0.3593,-0.9920,0.3769,I,N,F,J,INFJ,ISFJ,1,0.1902,1,0.5650,3.7009,2.0571,49.7187,60.4545
MBTI00952,organizational_development_context,-0.5068,-1.3344,-0.7846,0.2518,-0.6994,-1.3686,-1.1039,0.1868,-0.4866,-2.2263,-0.0350,0.3445,I,N,F,J,INFJ,INFJ,0,0.1868,1,0.8397,3.7482,1.4118,49.7619,49.8765
MBTI00953,organizational_development_context,-0.1575,0.9910,-0.8640,0.3265,-0.6653,1.3965,-0.7131,0.1720,-0.6992,1.0437,-1.1777,1.1333,I,S,F,J,ISFJ,ISFJ,0,0.1720,1,0.7367,3.9682,1.5176,56.8769,52.0389
MBTI00954,organizational_development_context,-0.3733,0.4199,-0.6891,0.6699,0.6405,0.3265,-0.8778,-0.1768,-1.5577,0.9958,-2.0161,0.4057,E,S,F,P,ESFP,ISFJ,1,0.1768,1,0.5054,3.8948,2.1677,46.7401,61.3454
MBTI00955,organizational_development_context,0.2582,1.0332,-0.3214,0.4541,-0.2147,0.1419,-0.4639,0.6844,0.2302,0.9764,-0.9591,0.3651,I,S,F,J,ISFJ,ESFJ,1,0.1419,1,0.3762,4.5064,2.4855,51.3946,53.5809
MBTI00956,organizational_development_context,0.1875,1.4116,-0.5329,0.5455,0.3158,2.1776,0.1538,-0.2230,-0.2148,2.0065,-0.1270,1.4823,E,S,T,P,ESTP,ISFJ,1,0.1538,1,0.7176,4.2765,1.8398,56.6758,42.8753
MBTI00957,organizational_development_context,-0.0048,0.3163,-1.2442,0.7089,-0.3300,-0.0579,-1.2808,0.4623,-0.1049,0.3953,-0.7962,2.3481,I,N,F,J,INFJ,ISFJ,1,0.0579,1,0.5327,7.2525,2.1147,54.9888,52.9958
MBTI00958,organizational_development_context,-0.3003,0.7389,-0.5330,0.4084,0.4966,2.0656,-0.8578,0.7536,0.4382,1.8932,-2.0037,0.7099,E,S,F,J,ESFJ,ESFJ,0,0.4966,0,1.0434,1.7345,0.8043,55.4742,52.9799
MBTI00959,organizational_development_context,-0.0950,0.0390,-1.3840,0.4603,-0.0214,-0.5933,-1.3884,-0.8259,-0.1250,-0.8242,-0.8492,-0.4080,I,N,F,P,INFP,INFP,0,0.0214,1,0.7073,9.8632,1.5522,48.3150,53.2020
MBTI00960,organizational_development_context,0.1215,0.7346,-0.4542,0.2696,0.3692,0.7641,-0.2266,0.1748,0.2736,0.1897,0.0583,0.2631,E,S,F,J,ESFJ,ESTJ,1,0.1748,1,0.3837,3.9249,2.4633,47.7237,57.6733
MBTI00961,organizational_development_context,-0.3464,0.6598,-0.5856,-0.1879,-1.7486,0.3660,-0.3587,1.0654,-0.3244,0.1750,0.0581,-0.0058,I,S,F,J,ISFJ,ISTP,1,0.3587,0,0.8847,2.2796,1.2219,45.1669,47.2815
MBTI00962,organizational_development_context,0.1397,1.1358,-0.4202,0.1342,-0.7892,1.2606,-0.2176,0.0993,-0.6450,1.4209,-0.9177,0.1073,I,S,F,J,ISFJ,ISFJ,0,0.0993,1,0.5917,5.5760,1.7131,48.3539,45.8979
MBTI00963,organizational_development_context,-0.0509,0.3683,-0.3702,0.6258,-0.0076,0.8240,-1.2399,1.0750,-0.1436,0.1815,-0.3205,1.0030,I,S,F,J,ISFJ,ISFJ,0,0.0076,1,0.7866,10.0000,1.4636,43.1625,58.7215
MBTI00964,organizational_development_context,0.1708,1.0091,-0.7054,0.5476,-0.0069,0.7505,-0.3906,0.0630,0.4875,0.4860,0.8965,0.0655,I,S,F,J,ISFJ,ESTJ,1,0.0069,1,0.3027,10.0000,2.7392,54.8578,52.6012
MBTI00965,organizational_development_context,-0.3342,0.7498,-0.8226,0.8983,-0.1285,1.3821,-0.5685,0.9746,-1.2318,0.2077,-0.7876,1.2599,I,S,F,J,ISFJ,ISFJ,0,0.1285,1,0.7634,4.7967,1.4880,49.5596,51.9782
MBTI00966,organizational_development_context,0.1387,0.9074,-1.1535,0.5424,0.7153,1.0348,-0.4566,-1.0880,-0.2481,0.2869,-0.6260,0.5596,E,S,F,P,ESFP,ISFJ,1,0.4566,0,0.8237,1.8635,1.2769,46.3671,58.8770
MBTI00967,organizational_development_context,0.5927,-0.0362,0.4372,-0.6616,0.2852,-0.1917,0.6529,-0.4756,1.4407,0.4495,0.2820,0.3455,E,N,T,P,ENTP,ESTJ,1,0.1917,1,0.4013,3.6810,2.4130,53.7989,65.6526
MBTI00968,organizational_development_context,0.5061,0.0098,0.4056,-0.3775,0.6464,-0.7188,0.0168,-0.2580,0.2558,0.6270,0.7500,-0.8390,E,N,T,P,ENTP,ESTP,1,0.0168,1,0.4100,10.0000,2.3893,42.7954,41.3161
MBTI00969,organizational_development_context,0.8783,0.1999,0.4979,-0.4344,0.8185,0.1215,1.2281,0.4771,0.7886,1.5701,1.2989,0.3032,E,S,T,J,ESTJ,ESTJ,0,0.1215,1,0.6613,4.9633,1.6110,62.0529,52.2568
MBTI00970,organizational_development_context,0.7287,0.1284,0.6530,-0.7774,1.3965,0.1380,-0.2409,-2.0362,0.5564,0.2206,1.3490,-0.6058,E,S,F,P,ESFP,ESTP,1,0.1380,1,0.9529,4.5868,1.6174,56.0682,60.7945
