person_id,occasion,situation_type,state_extraversion,state_conscientiousness,state_neuroticism,situational_activation,situational_constraint
TRT00629,15,quiet_work,1.910,4.449,3.216,1.626,5.994
TRT00629,16,quiet_work,2.406,3.814,2.515,1.507,5.999
TRT00629,17,public_presentation,2.886,4.644,4.790,6.706,4.705
TRT00629,18,deadline_pressure,3.004,3.207,3.735,3.702,5.128
TRT00630,1,recovery_time,2.012,2.903,2.175,1.806,1.000
TRT00630,2,ambiguous_conflict,2.254,4.238,2.943,4.828,3.710
TRT00630,3,recovery_time,2.002,2.533,2.224,3.073,2.036
TRT00630,4,team_meeting,3.552,4.448,3.517,4.893,3.867
TRT00630,5,social_event,4.012,3.618,4.362,7.000,1.900
TRT00630,6,recovery_time,2.264,2.906,2.304,2.988,1.725
TRT00630,7,family_obligation,3.012,4.450,2.667,2.504,4.285
TRT00630,8,family_obligation,3.330,4.242,3.360,4.373,4.776
TRT00630,9,family_obligation,3.389,4.212,3.240,3.728,4.150
TRT00630,10,public_presentation,4.360,4.708,4.098,6.611,4.905
TRT00630,11,recovery_time,2.750,3.131,2.300,3.414,2.847
TRT00630,12,recovery_time,3.193,3.639,2.330,1.783,2.652
TRT00630,13,public_presentation,3.867,4.553,2.809,5.832,5.250
TRT00630,14,family_obligation,3.085,3.136,2.656,4.466,4.589
TRT00630,15,deadline_pressure,2.949,4.911,3.293,4.863,5.147
TRT00630,16,ambiguous_conflict,3.190,4.433,3.927,5.610,4.359
TRT00630,17,recovery_time,2.969,2.908,1.857,1.943,2.260
TRT00630,18,quiet_work,2.227,3.838,3.097,2.902,6.176
TRT00631,1,quiet_work,3.103,3.726,3.680,1.561,5.870
TRT00631,2,family_obligation,4.001,4.021,3.711,4.661,4.968
TRT00631,3,deadline_pressure,3.296,2.971,3.949,4.436,5.764
TRT00631,4,ambiguous_conflict,3.971,4.255,4.365,5.376,3.280
TRT00631,5,quiet_work,2.349,3.218,3.591,1.731,6.384
TRT00631,6,family_obligation,3.631,3.564,3.811,3.818,5.038
TRT00631,7,social_event,4.691,3.379,4.434,7.000,2.694
TRT00631,8,social_event,4.190,3.767,4.232,5.992,2.701
TRT00631,9,social_event,3.772,3.204,3.934,6.483,2.640
TRT00631,10,team_meeting,3.707,2.961,4.653,4.941,3.791
TRT00631,11,quiet_work,3.661,3.198,3.135,2.561,5.557
TRT00631,12,ambiguous_conflict,4.065,3.394,4.465,4.361,2.924
TRT00631,13,team_meeting,3.724,3.401,4.381,6.027,3.599
TRT00631,14,social_event,4.025,3.022,3.652,6.362,2.637
TRT00631,15,deadline_pressure,3.792,3.375,4.379,4.669,5.306
TRT00631,16,social_event,4.297,3.579,5.231,6.090,1.532
TRT00631,17,quiet_work,3.917,3.571,3.447,2.816,6.524
TRT00631,18,family_obligation,3.178,3.199,4.108,3.863,5.119
TRT00632,1,social_event,4.937,4.399,3.792,5.211,2.835
TRT00632,2,quiet_work,4.132,4.681,2.421,1.667,4.878
TRT00632,3,social_event,6.395,4.981,4.837,6.559,2.917
TRT00632,4,public_presentation,5.123,5.287,3.790,5.903,4.297
TRT00632,5,quiet_work,4.667,4.977,2.734,1.891,6.486
TRT00632,6,team_meeting,5.554,5.471,3.452,6.349,3.825
TRT00632,7,social_event,5.494,4.665,3.747,6.382,3.294
TRT00632,8,team_meeting,4.972,4.260,2.293,5.724,3.429
TRT00632,9,recovery_time,4.861,4.016,2.981,3.487,1.960
TRT00632,10,public_presentation,5.445,5.618,4.303,6.737,4.104
TRT00632,11,team_meeting,5.056,4.240,3.546,4.852,3.902
TRT00632,12,deadline_pressure,4.026,5.662,2.914,3.905,5.773
TRT00632,13,team_meeting,3.630,4.771,3.476,5.048,3.951
TRT00632,14,quiet_work,3.562,4.705,2.415,1.586,5.688
TRT00632,15,social_event,5.337,4.860,4.299,5.982,2.859
TRT00632,16,family_obligation,4.618,4.471,2.875,3.974,4.556
TRT00632,17,quiet_work,3.725,5.271,2.486,1.904,5.712
TRT00632,18,recovery_time,4.525,4.363,2.496,3.023,2.455
TRT00633,1,ambiguous_conflict,4.528,4.399,2.350,5.810,3.791
TRT00633,2,recovery_time,3.523,3.510,2.277,2.966,2.270
TRT00633,3,deadline_pressure,3.210,4.251,1.281,4.045,6.620
TRT00633,4,quiet_work,3.484,4.173,1.027,1.513,5.373
TRT00633,5,deadline_pressure,3.436,3.777,1.989,4.797,6.388
TRT00633,6,quiet_work,3.491,4.380,2.266,1.519,5.831
TRT00633,7,deadline_pressure,3.669,4.652,2.112,4.131,6.323
TRT00633,8,family_obligation,4.255,4.808,1.753,4.120,4.578
TRT00633,9,quiet_work,3.124,3.927,1.000,2.276,6.139
TRT00633,10,social_event,3.959,2.824,2.702,6.477,3.502
TRT00633,11,family_obligation,3.595,3.861,2.871,4.521,3.750
TRT00633,12,quiet_work,3.043,3.719,1.000,1.751,5.754
TRT00633,13,ambiguous_conflict,4.156,3.740,2.139,5.842,3.488
TRT00633,14,family_obligation,4.150,4.480,2.072,4.845,5.445
TRT00633,15,social_event,4.328,3.347,2.936,5.994,3.132
TRT00633,16,recovery_time,3.303,2.095,2.216,1.551,1.554
TRT00633,17,social_event,4.027,3.770,2.620,6.109,2.772
TRT00633,18,public_presentation,4.669,4.664,2.759,7.000,4.667
TRT00634,1,deadline_pressure,3.550,3.767,2.261,4.192,5.165
TRT00634,2,ambiguous_conflict,4.071,4.063,3.481,5.620,4.235
TRT00634,3,team_meeting,3.611,4.149,3.662,5.158,4.467
TRT00634,4,family_obligation,2.523,2.924,3.211,4.351,5.085
TRT00634,5,quiet_work,2.710,3.843,3.025,1.931,6.047
TRT00634,6,recovery_time,2.803,3.886,2.950,2.392,2.912
TRT00634,7,team_meeting,2.953,4.133,3.569,5.085,3.385
TRT00634,8,social_event,3.346,4.117,3.690,5.222,2.548
TRT00634,9,quiet_work,3.406,4.157,1.813,1.622,5.221
TRT00634,10,family_obligation,2.202,4.533,3.784,4.588,5.051
TRT00634,11,ambiguous_conflict,4.267,4.794,3.654,4.493,3.956
TRT00634,12,deadline_pressure,3.291,4.205,2.612,4.551,5.017
TRT00634,13,ambiguous_conflict,3.379,3.802,2.924,4.976,3.545
TRT00634,14,ambiguous_conflict,3.219,4.045,2.607,4.060,3.869
TRT00634,15,team_meeting,3.340,4.221,2.508,4.605,4.752
TRT00634,16,social_event,3.155,3.561,3.424,4.802,3.393
TRT00634,17,recovery_time,2.919,2.675,2.961,3.244,1.775
TRT00634,18,family_obligation,3.282,3.536,2.940,4.702,4.654
TRT00635,1,ambiguous_conflict,3.449,4.682,2.464,3.650,3.998
TRT00635,2,ambiguous_conflict,3.423,4.804,2.908,3.973,4.300
TRT00635,3,deadline_pressure,3.472,5.938,1.951,4.268,6.170
TRT00635,4,public_presentation,4.366,5.093,3.297,6.513,4.436
TRT00635,5,family_obligation,3.630,5.125,2.987,4.176,3.705
TRT00635,6,quiet_work,2.672,5.718,2.325,2.170,6.840
TRT00635,7,social_event,3.927,4.999,2.829,5.777,3.028
TRT00635,8,deadline_pressure,4.088,5.533,2.810,4.918,5.770
TRT00635,9,public_presentation,4.450,5.689,2.805,6.024,5.953
TRT00635,10,public_presentation,4.829,5.196,3.523,5.383,5.471
TRT00635,11,quiet_work,3.381,5.743,1.000,1.897,5.970
TRT00635,12,quiet_work,3.748,4.879,2.200,2.337,5.195
TRT00635,13,ambiguous_conflict,3.898,4.303,2.140,4.980,2.678
TRT00635,14,social_event,4.844,4.995,4.312,5.826,2.267
TRT00635,15,recovery_time,3.142,4.087,2.648,2.328,2.421
TRT00635,16,family_obligation,4.099,4.583,2.762,4.171,4.079
TRT00635,17,social_event,3.713,5.657,3.405,5.678,2.705
TRT00635,18,family_obligation,4.614,5.957,2.480,4.049,5.500
TRT00636,1,family_obligation,3.275,5.140,3.912,5.339,4.218
TRT00636,2,recovery_time,2.624,3.451,3.082,2.337,1.832
TRT00636,3,family_obligation,1.675,5.564,3.250,3.403,5.526
TRT00636,4,social_event,2.910,4.180,3.726,5.361,2.594
TRT00636,5,deadline_pressure,4.225,5.350,3.355,3.500,5.208
TRT00636,6,public_presentation,3.493,4.865,3.893,5.902,4.772
TRT00636,7,social_event,2.806,5.639,3.100,5.799,3.754
TRT00636,8,social_event,3.851,5.194,3.486,4.797,3.433
TRT00636,9,team_meeting,3.909,5.218,3.916,5.817,3.695
TRT00636,10,social_event,2.930,4.656,3.930,5.859,2.352
TRT00636,11,public_presentation,3.537,5.083,3.572,6.426,4.543
TRT00636,12,family_obligation,3.548,5.334,2.879,3.986,4.267
TRT00636,13,recovery_time,3.516,3.886,3.599,3.233,1.760
TRT00636,14,public_presentation,2.688,5.091,3.413,5.505,5.278
TRT00636,15,family_obligation,3.077,5.436,3.118,5.062,4.532
TRT00636,16,quiet_work,2.865,5.869,3.167,2.370,6.401
TRT00636,17,family_obligation,2.491,4.736,3.322,4.244,5.616
TRT00636,18,social_event,3.727,4.706,4.462,6.560,2.893
TRT00637,1,family_obligation,3.548,4.186,3.441,3.542,4.552
TRT00637,2,public_presentation,4.181,3.971,3.361,5.384,4.719
TRT00637,3,deadline_pressure,4.586,4.236,3.042,5.103,5.920
TRT00637,4,quiet_work,3.453,4.300,2.407,1.625,5.169
TRT00637,5,recovery_time,2.489,3.151,2.667,1.868,2.280
TRT00637,6,social_event,4.645,4.192,4.380,5.876,2.530
TRT00637,7,public_presentation,3.915,4.072,3.577,6.410,5.209
TRT00637,8,family_obligation,4.112,4.860,2.299,4.191,3.837
TRT00637,9,team_meeting,5.331,4.096,3.331,5.550,4.059
TRT00637,10,public_presentation,4.876,3.802,4.214,5.795,4.081
TRT00637,11,ambiguous_conflict,3.262,3.723,2.648,4.780,3.210
TRT00637,12,quiet_work,2.962,3.615,2.767,1.948,7.000
TRT00637,13,ambiguous_conflict,4.156,4.146,3.877,4.645,4.343
TRT00637,14,family_obligation,4.024,4.941,4.417,5.164,5.219
TRT00637,15,family_obligation,2.100,3.984,3.862,3.116,5.227
TRT00637,16,quiet_work,3.006,4.375,2.466,1.829,5.871
TRT00637,17,social_event,4.010,4.528,4.111,5.871,3.424
TRT00637,18,deadline_pressure,2.888,3.932,2.173,3.384,5.941
TRT00638,1,team_meeting,4.615,5.717,2.841,4.703,4.467
TRT00638,2,public_presentation,3.534,6.006,3.653,5.455,5.077
TRT00638,3,family_obligation,4.006,4.904,4.199,4.692,4.628
TRT00638,4,recovery_time,4.376,5.405,2.866,1.604,1.342
TRT00638,5,family_obligation,4.585,5.183,4.562,4.974,4.366
TRT00638,6,social_event,5.241,6.197,5.263,6.304,3.426
TRT00638,7,recovery_time,3.168,4.650,2.842,2.147,2.125
TRT00638,8,ambiguous_conflict,4.588,4.123,3.275,4.872,2.648
TRT00638,9,quiet_work,3.066,5.529,2.638,1.796,6.085
TRT00638,10,public_presentation,4.385,5.853,4.220,6.733,5.588
TRT00638,11,ambiguous_conflict,3.047,5.670,2.578,4.366,3.965
TRT00638,12,public_presentation,4.206,4.923,3.183,6.710,5.067
TRT00638,13,deadline_pressure,5.094,5.321,2.601,5.082,5.624
TRT00638,14,deadline_pressure,3.764,5.888,3.288,4.799,6.831
TRT00638,15,ambiguous_conflict,4.217,4.864,4.215,4.829,3.969
TRT00638,16,quiet_work,3.783,4.704,3.295,2.678,4.898
TRT00638,17,quiet_work,3.276,5.136,3.532,1.705,5.409
TRT00638,18,family_obligation,3.773,5.104,4.010,4.977,5.161
TRT00639,1,quiet_work,3.641,5.354,3.365,2.179,5.189
TRT00639,2,public_presentation,3.368,6.075,2.768,6.090,5.416
TRT00639,3,public_presentation,3.888,6.090,3.222,6.068,4.950
TRT00639,4,public_presentation,3.725,6.342,3.662,6.309,5.122
TRT00639,5,recovery_time,2.901,4.945,3.418,2.882,2.672
TRT00639,6,social_event,5.276,6.081,3.921,6.606,2.624
TRT00639,7,team_meeting,4.227,5.635,3.923,5.416,3.897
TRT00639,8,team_meeting,4.258,4.769,4.396,5.578,3.692
TRT00639,9,team_meeting,4.823,5.812,3.738,5.355,3.669
TRT00639,10,deadline_pressure,3.153,5.326,3.406,4.683,5.551
TRT00639,11,ambiguous_conflict,5.683,4.934,4.016,5.929,4.182
TRT00639,12,team_meeting,3.553,6.061,2.897,5.251,4.965
TRT00639,13,quiet_work,2.638,4.547,3.168,1.907,5.341
TRT00639,14,family_obligation,4.151,5.799,2.441,4.567,4.022
TRT00639,15,quiet_work,3.692,4.972,2.183,1.521,5.375
TRT00639,16,quiet_work,3.655,5.773,2.713,1.859,5.740
TRT00639,17,recovery_time,3.043,4.776,2.913,1.793,2.716
TRT00639,18,quiet_work,2.741,5.923,2.732,2.210,6.643
TRT00640,1,social_event,3.449,4.295,3.358,6.204,2.866
TRT00640,2,public_presentation,4.389,5.494,3.166,6.355,5.993
TRT00640,3,team_meeting,3.934,5.016,3.915,5.680,4.272
TRT00640,4,public_presentation,3.393,4.734,2.852,5.190,5.903
TRT00640,5,deadline_pressure,3.446,5.399,3.508,5.518,5.399
TRT00640,6,social_event,4.783,5.418,4.259,5.950,2.778
TRT00640,7,ambiguous_conflict,3.251,4.472,3.570,4.422,3.192
TRT00640,8,public_presentation,4.294,6.062,3.305,6.731,5.689
TRT00640,9,team_meeting,4.481,5.111,4.185,5.336,4.835
TRT00640,10,deadline_pressure,3.452,5.424,4.635,4.445,4.926
TRT00640,11,social_event,4.922,4.065,4.006,6.242,3.246
TRT00640,12,deadline_pressure,3.108,5.077,2.880,2.928,6.214
TRT00640,13,recovery_time,3.769,4.289,1.852,2.412,2.016
TRT00640,14,recovery_time,3.823,4.944,2.490,2.402,1.890
TRT00640,15,ambiguous_conflict,2.642,4.859,3.686,4.643,2.846
TRT00640,16,ambiguous_conflict,4.104,4.716,3.298,5.357,3.281
TRT00640,17,deadline_pressure,3.962,4.821,2.937,4.118,5.076
TRT00640,18,team_meeting,3.996,5.365,3.507,5.760,4.024
TRT00641,1,deadline_pressure,4.568,4.964,4.274,4.857,5.509
TRT00641,2,recovery_time,4.195,5.219,3.937,2.924,1.764
TRT00641,3,recovery_time,3.192,4.516,4.496,3.204,1.866
TRT00641,4,social_event,4.915,4.336,3.487,5.658,2.918
TRT00641,5,team_meeting,4.880,5.624,3.649,5.455,5.303
TRT00641,6,social_event,4.740,4.412,3.676,5.574,1.936
TRT00641,7,ambiguous_conflict,4.891,4.613,4.852,4.908,2.931
TRT00641,8,public_presentation,4.326,5.813,4.329,5.871,5.548
TRT00641,9,ambiguous_conflict,4.307,4.735,4.038,5.706,3.899
TRT00641,10,ambiguous_conflict,3.179,4.810,4.484,4.378,2.828
TRT00641,11,public_presentation,4.101,6.502,4.536,6.180,4.957
TRT00641,12,quiet_work,4.108,5.155,3.984,2.431,6.372
TRT00641,13,ambiguous_conflict,4.565,5.708,4.868,4.980,3.861
TRT00641,14,team_meeting,4.200,5.445,3.307,4.272,3.250
TRT00641,15,social_event,5.066,5.184,4.004,7.000,2.294
TRT00641,16,ambiguous_conflict,3.240,5.241,4.625,3.780,4.081
TRT00641,17,public_presentation,4.697,6.430,4.903,6.164,6.071
TRT00641,18,family_obligation,4.464,5.163,3.412,4.754,4.529
TRT00642,1,recovery_time,4.457,4.731,2.982,2.667,1.690
TRT00642,2,quiet_work,2.995,5.790,2.555,1.689,5.781
TRT00642,3,deadline_pressure,4.172,5.497,3.192,4.176,6.010
TRT00642,4,public_presentation,3.766,5.834,3.671,5.190,6.031
TRT00642,5,deadline_pressure,3.557,6.079,4.037,5.630,5.998
TRT00642,6,quiet_work,2.976,5.559,3.265,2.905,5.615
TRT00642,7,deadline_pressure,4.094,4.214,2.695,4.048,6.221
TRT00642,8,family_obligation,3.395,4.605,2.817,3.564,4.470
TRT00642,9,deadline_pressure,4.466,5.632,3.599,4.059,5.826
TRT00642,10,quiet_work,2.504,5.229,2.935,1.819,6.334
TRT00642,11,social_event,5.068,4.179,3.773,5.616,2.577
TRT00642,12,recovery_time,2.964,4.689,2.732,1.845,1.735
TRT00642,13,team_meeting,4.223,5.907,4.423,5.061,4.467
TRT00642,14,recovery_time,3.215,3.591,3.081,2.105,2.069
TRT00642,15,social_event,4.476,5.772,3.458,6.274,3.291
TRT00642,16,team_meeting,4.406,5.307,3.565,4.925,3.768
TRT00642,17,public_presentation,4.727,4.893,3.509,6.212,5.232
TRT00642,18,quiet_work,3.533,5.746,2.898,1.425,6.054
TRT00643,1,deadline_pressure,5.293,3.813,3.338,4.395,5.143
TRT00643,2,deadline_pressure,4.667,4.414,3.487,4.236,5.313
TRT00643,3,team_meeting,4.108,4.898,3.658,6.067,4.224
TRT00643,4,deadline_pressure,3.488,4.457,3.094,4.578,6.174
TRT00643,5,social_event,5.778,4.032,3.723,5.344,2.267
TRT00643,6,recovery_time,5.098,2.765,2.754,2.104,1.436
TRT00643,7,family_obligation,3.569,3.673,2.810,4.280,5.736
TRT00643,8,social_event,4.526,4.538,2.013,6.032,2.096
TRT00643,9,family_obligation,4.724,3.603,2.326,4.149,4.903
TRT00643,10,ambiguous_conflict,3.308,3.449,3.005,4.289,4.070
TRT00643,11,social_event,5.215,4.268,2.718,6.753,2.889
TRT00643,12,recovery_time,4.440,2.078,3.708,3.103,2.333
TRT00643,13,recovery_time,4.512,2.813,2.739,1.888,1.541
TRT00643,14,recovery_time,4.477,3.117,2.734,2.204,2.324
TRT00643,15,team_meeting,4.963,3.697,3.285,6.099,4.311
TRT00643,16,public_presentation,4.879,4.785,3.774,6.143,4.755
TRT00643,17,quiet_work,3.163,3.989,3.518,2.871,5.818
TRT00643,18,public_presentation,4.848,5.473,4.168,6.579,5.215
TRT00644,1,family_obligation,3.981,4.689,5.548,4.164,5.265
TRT00644,2,ambiguous_conflict,4.700,3.779,5.096,5.900,3.374
TRT00644,3,deadline_pressure,4.314,3.785,3.961,4.063,4.841
TRT00644,4,ambiguous_conflict,4.214,4.180,4.852,5.200,3.274
TRT00644,5,quiet_work,4.033,3.339,4.423,2.355,5.871
TRT00644,6,quiet_work,3.733,3.973,3.549,1.850,5.597
TRT00644,7,recovery_time,3.490,2.935,3.709,2.554,2.036
TRT00644,8,ambiguous_conflict,4.953,3.750,4.982,5.031,3.461
TRT00644,9,team_meeting,4.820,3.966,4.366,5.183,4.127
TRT00644,10,public_presentation,4.451,4.593,4.201,6.821,5.734
TRT00644,11,quiet_work,3.091,3.554,3.797,1.709,6.246
TRT00644,12,ambiguous_conflict,3.703,2.926,5.155,5.234,3.758
TRT00644,13,ambiguous_conflict,3.444,4.037,4.168,4.971,4.569
TRT00644,14,deadline_pressure,3.435,4.186,4.430,3.987,5.925
TRT00644,15,deadline_pressure,4.290,4.995,5.077,4.714,5.857
TRT00644,16,recovery_time,2.833,2.790,3.719,1.854,1.723
TRT00644,17,social_event,4.143,3.288,5.262,5.297,3.816
TRT00644,18,social_event,5.243,3.553,5.966,6.212,2.205
TRT00645,1,social_event,4.061,4.385,3.180,5.326,3.808
TRT00645,2,public_presentation,4.162,4.045,3.860,7.000,5.487
TRT00645,3,ambiguous_conflict,4.773,3.957,3.590,5.237,4.496
TRT00645,4,deadline_pressure,5.050,4.799,2.991,4.211,6.724
TRT00645,5,ambiguous_conflict,3.234,4.088,3.058,4.671,4.104
TRT00645,6,family_obligation,4.293,4.213,2.886,2.947,3.805
TRT00645,7,quiet_work,4.289,5.168,2.346,2.419,5.823
TRT00645,8,public_presentation,4.306,5.250,3.990,5.942,4.160
TRT00645,9,quiet_work,4.424,3.261,3.251,2.043,5.216
TRT00645,10,team_meeting,3.514,3.677,3.804,5.449,3.759
TRT00645,11,team_meeting,4.337,4.450,4.198,5.459,4.294
TRT00645,12,recovery_time,5.165,3.955,3.028,2.681,2.011
TRT00645,13,deadline_pressure,3.661,6.395,3.470,4.519,6.258
TRT00645,14,social_event,5.463,4.175,4.019,5.734,2.913
TRT00645,15,deadline_pressure,4.304,4.973,3.471,4.797,5.931
TRT00645,16,social_event,5.154,4.738,3.783,5.919,2.607
TRT00645,17,ambiguous_conflict,4.054,4.011,3.524,4.956,3.387
TRT00645,18,deadline_pressure,4.633,4.223,3.537,4.186,6.275
TRT00646,1,quiet_work,3.869,2.610,4.089,1.420,5.380
TRT00646,2,team_meeting,4.914,3.124,4.602,4.932,4.009
TRT00646,3,social_event,5.690,2.918,4.074,5.990,2.643
TRT00646,4,quiet_work,4.208,2.644,3.554,1.697,5.338
TRT00646,5,ambiguous_conflict,4.190,3.109,4.545,4.556,4.261
TRT00646,6,team_meeting,5.732,3.318,5.780,5.819,4.484
TRT00646,7,public_presentation,5.037,4.064,4.238,5.705,4.968
TRT00646,8,recovery_time,4.685,2.552,3.578,1.862,1.390
TRT00646,9,public_presentation,5.604,4.066,4.073,6.831,4.347
TRT00646,10,family_obligation,5.119,3.417,3.762,4.856,4.710
TRT00646,11,team_meeting,4.955,3.418,4.748,5.691,4.940
TRT00646,12,public_presentation,5.855,3.198,5.941,6.026,5.763
TRT00646,13,family_obligation,4.847,3.250,5.064,3.254,5.687
TRT00646,14,team_meeting,5.479,3.860,3.737,5.251,3.749
TRT00646,15,social_event,5.122,3.417,5.588,6.861,3.022
TRT00646,16,deadline_pressure,5.306,3.566,4.476,5.027,6.258
TRT00646,17,social_event,5.914,3.086,5.673,6.567,3.005
TRT00646,18,family_obligation,4.829,3.088,3.451,3.365,4.153
TRT00647,1,social_event,5.167,4.920,5.100,7.000,2.273
TRT00647,2,family_obligation,4.538,5.592,3.341,4.658,5.138
TRT00647,3,team_meeting,4.361,4.417,4.818,4.947,3.850
TRT00647,4,recovery_time,4.521,3.823,4.293,2.544,1.726
TRT00647,5,quiet_work,4.093,4.913,2.658,2.246,6.023
TRT00647,6,recovery_time,4.029,3.358,3.996,2.431,1.761
TRT00647,7,social_event,5.267,4.641,4.650,6.657,2.878
TRT00647,8,social_event,5.793,4.992,4.720,6.721,3.261
TRT00647,9,recovery_time,3.932,4.630,2.786,2.801,1.406
TRT00647,10,recovery_time,4.070,3.423,4.666,2.789,2.519
TRT00647,11,ambiguous_conflict,4.744,4.125,4.060,5.643,3.058
TRT00647,12,deadline_pressure,4.658,4.961,4.501,4.304,5.454
TRT00647,13,team_meeting,4.131,5.480,4.525,5.582,4.537
TRT00647,14,public_presentation,5.113,4.674,4.332,6.401,5.956
TRT00647,15,deadline_pressure,3.925,4.432,4.636,4.228,5.030
TRT00647,16,team_meeting,4.117,4.771,4.729,4.043,4.156
TRT00647,17,public_presentation,5.250,4.569,5.271,6.122,5.210
TRT00647,18,public_presentation,4.706,4.504,5.170,6.117,5.377
TRT00648,1,social_event,5.230,2.506,5.625,5.933,3.300
TRT00648,2,ambiguous_conflict,3.927,2.092,5.000,4.058,2.884
TRT00648,3,team_meeting,5.056,4.565,4.566,4.924,4.691
TRT00648,4,quiet_work,3.891,2.850,4.163,1.783,6.236
TRT00648,5,ambiguous_conflict,4.341,2.517,5.126,4.879,3.818
TRT00648,6,social_event,4.990,3.217,6.060,6.266,2.254
TRT00648,7,quiet_work,2.745,2.712,3.452,2.443,6.337
TRT00648,8,public_presentation,4.133,4.139,6.158,5.654,3.867
TRT00648,9,quiet_work,3.084,2.650,3.724,1.289,5.583
TRT00648,10,recovery_time,3.642,2.712,4.119,2.712,3.482
TRT00648,11,public_presentation,4.404,3.540,5.020,6.345,4.563
TRT00648,12,team_meeting,4.931,4.396,4.990,5.232,4.019
TRT00648,13,ambiguous_conflict,3.563,3.063,4.791,5.098,4.056
TRT00648,14,social_event,5.002,4.022,5.871,5.359,2.748
TRT00648,15,deadline_pressure,3.367,3.220,4.157,4.724,5.708
TRT00648,16,social_event,5.327,2.942,6.000,6.616,1.952
TRT00648,17,recovery_time,3.744,1.609,4.887,1.063,1.654
TRT00648,18,team_meeting,4.387,3.783,4.682,5.429,3.943
TRT00649,1,recovery_time,1.000,4.438,3.568,1.850,2.230
TRT00649,2,family_obligation,1.972,4.871,3.952,4.386,4.437
TRT00649,3,family_obligation,2.275,5.213,4.125,3.827,4.683
TRT00649,4,family_obligation,2.494,4.855,3.718,3.874,4.537
TRT00649,5,family_obligation,1.626,5.741,4.201,3.746,4.261
TRT00649,6,ambiguous_conflict,2.223,5.668,4.561,5.174,4.043
TRT00649,7,social_event,3.142,5.427,4.994,5.707,2.509
TRT00649,8,deadline_pressure,1.721,4.328,4.162,3.578,4.952
TRT00649,9,team_meeting,3.183,4.916,4.379,6.449,4.329
TRT00649,10,public_presentation,2.691,5.915,4.358,5.886,5.961
TRT00649,11,recovery_time,2.492,3.944,4.247,2.931,2.132
TRT00649,12,ambiguous_conflict,2.141,5.410,4.105,5.418,3.993
TRT00649,13,family_obligation,2.261,4.456,4.083,4.074,4.400
TRT00649,14,recovery_time,1.541,4.367,4.349,1.787,1.757
TRT00649,15,deadline_pressure,2.191,5.703,4.043,4.989,4.977
TRT00649,16,ambiguous_conflict,1.680,5.673,3.310,4.513,4.079
TRT00649,17,social_event,2.670,5.492,4.884,6.701,2.743
TRT00649,18,ambiguous_conflict,3.114,5.907,4.331,5.068,4.043
TRT00650,1,family_obligation,3.469,4.565,6.099,4.833,4.644
TRT00650,2,deadline_pressure,2.031,4.310,5.148,4.493,5.504
TRT00650,3,social_event,3.377,4.290,6.218,6.323,2.642
TRT00650,4,ambiguous_conflict,2.297,4.793,6.037,5.230,3.582
TRT00650,5,family_obligation,2.921,4.993,4.937,3.692,6.116
TRT00650,6,deadline_pressure,2.697,5.863,4.799,4.150,5.865
TRT00650,7,family_obligation,3.285,4.278,5.666,4.850,5.051
