person_id,assessment_context,occasion,trait_score,trait_extraversion,trait_conscientiousness,trait_neuroticism,state_extraversion,state_conscientiousness,state_assertiveness,state_withdrawal,situation_demand,situation_sociality,situation_evaluation,situation_trust,situation_autonomy,situation_threat,behavioral_consistency_marker,conditional_signature_score,state_inertia_marker
PSD00122,trusted_community_context,15,6.278,5.703,3.445,2.688,7.000,4.477,5.467,1.000,1.897,7.000,2.736,4.211,5.343,1.356,6.332,2.028,0.573
PSD00122,trusted_community_context,16,6.278,5.703,3.445,2.688,6.808,3.984,5.205,1.000,2.488,4.031,1.501,4.983,5.577,3.588,6.263,1.514,0.237
PSD00123,trusted_community_context,1,6.283,5.989,4.196,1.691,6.283,3.738,6.290,1.000,2.622,3.183,3.075,6.433,5.950,3.591,7.150,1.279,0.623
PSD00123,trusted_community_context,2,6.283,5.989,4.196,1.691,4.833,4.862,5.046,1.000,2.295,2.585,1.403,4.944,3.742,1.713,5.794,1.712,0.955
PSD00123,trusted_community_context,3,6.283,5.989,4.196,1.691,5.896,4.197,5.106,1.000,2.108,3.178,2.603,6.198,4.943,2.573,6.970,1.707,0.447
PSD00123,trusted_community_context,4,6.283,5.989,4.196,1.691,6.136,4.615,6.294,1.000,2.188,4.066,2.338,5.242,4.637,2.342,7.131,1.402,0.461
PSD00123,trusted_community_context,5,6.283,5.989,4.196,1.691,6.100,4.544,5.475,1.000,4.032,5.513,2.205,5.470,4.956,3.509,6.846,1.537,0.231
PSD00123,trusted_community_context,6,6.283,5.989,4.196,1.691,7.000,4.094,4.585,1.000,2.004,4.896,1.564,4.668,4.586,1.000,6.547,1.743,0.560
PSD00123,trusted_community_context,7,6.283,5.989,4.196,1.691,5.908,3.706,5.122,1.000,5.245,2.221,2.557,6.337,2.532,2.342,6.568,1.928,0.504
PSD00123,trusted_community_context,8,6.283,5.989,4.196,1.691,7.000,3.313,5.762,1.000,1.715,4.488,1.224,6.594,2.938,2.563,6.595,1.299,0.531
PSD00123,trusted_community_context,9,6.283,5.989,4.196,1.691,5.911,3.456,5.852,1.000,2.524,4.375,3.957,4.715,5.600,4.255,6.654,1.478,0.330
PSD00123,trusted_community_context,10,6.283,5.989,4.196,1.691,6.829,3.192,5.552,1.000,2.668,5.635,1.571,5.564,3.730,2.574,6.790,1.804,0.371
PSD00123,trusted_community_context,11,6.283,5.989,4.196,1.691,6.105,2.670,4.568,1.000,4.076,4.324,2.900,4.764,4.102,3.522,6.741,1.618,0.557
PSD00123,trusted_community_context,12,6.283,5.989,4.196,1.691,6.271,4.042,4.839,1.000,3.520,2.656,1.391,5.500,5.307,3.283,6.651,1.740,0.452
PSD00123,trusted_community_context,13,6.283,5.989,4.196,1.691,7.000,3.663,5.765,1.000,3.015,4.569,1.715,6.557,4.750,1.358,6.538,1.741,0.509
PSD00123,trusted_community_context,14,6.283,5.989,4.196,1.691,6.637,4.413,5.685,1.000,2.065,5.195,1.935,5.452,5.085,1.655,7.122,1.695,0.298
PSD00123,trusted_community_context,15,6.283,5.989,4.196,1.691,7.000,4.996,5.435,1.000,4.724,2.822,3.560,5.167,4.173,1.204,6.245,1.359,0.299
PSD00123,trusted_community_context,16,6.283,5.989,4.196,1.691,7.000,4.576,4.906,1.000,4.522,5.270,4.953,4.444,3.809,1.000,6.551,1.471,0.237
PSD00124,trusted_community_context,1,5.532,6.381,4.389,2.901,7.000,4.433,5.099,1.000,3.362,5.261,3.838,5.390,3.630,2.473,6.230,1.332,0.885
PSD00124,trusted_community_context,2,5.532,6.381,4.389,2.901,6.611,4.329,3.637,1.009,2.750,4.499,1.737,4.183,3.652,3.750,6.561,1.784,0.491
PSD00124,trusted_community_context,3,5.532,6.381,4.389,2.901,5.962,4.401,4.543,1.178,2.554,3.169,3.078,4.781,4.912,3.424,6.214,1.871,0.449
PSD00124,trusted_community_context,4,5.532,6.381,4.389,2.901,5.872,4.211,5.128,1.000,2.869,3.831,2.634,3.569,4.697,2.113,6.866,1.818,0.261
PSD00124,trusted_community_context,5,5.532,6.381,4.389,2.901,7.000,3.154,4.771,1.000,3.769,4.095,1.000,5.034,5.088,2.162,6.188,1.750,0.635
PSD00124,trusted_community_context,6,5.532,6.381,4.389,2.901,7.000,4.295,4.786,1.000,2.351,4.053,2.510,5.587,3.044,1.000,6.691,1.849,0.289
PSD00124,trusted_community_context,7,5.532,6.381,4.389,2.901,6.392,4.548,4.976,1.000,2.441,1.794,2.552,5.334,5.840,1.838,6.809,1.966,0.263
PSD00124,trusted_community_context,8,5.532,6.381,4.389,2.901,5.383,4.192,4.680,1.000,5.037,3.149,1.687,4.873,4.723,3.567,6.124,1.480,0.415
PSD00124,trusted_community_context,9,5.532,6.381,4.389,2.901,6.520,4.847,4.198,1.000,3.996,4.170,2.290,4.312,3.849,1.856,6.781,1.564,0.569
PSD00124,trusted_community_context,10,5.532,6.381,4.389,2.901,7.000,4.376,5.043,1.000,4.759,3.287,3.339,4.345,4.596,1.847,6.369,1.495,0.449
PSD00124,trusted_community_context,11,5.532,6.381,4.389,2.901,6.559,4.590,4.843,1.000,1.677,2.585,2.468,5.959,4.150,1.000,6.188,1.664,0.214
PSD00124,trusted_community_context,12,5.532,6.381,4.389,2.901,7.000,3.370,5.448,1.000,1.351,5.330,2.775,7.000,5.025,4.760,6.482,2.105,0.566
PSD00124,trusted_community_context,13,5.532,6.381,4.389,2.901,7.000,4.109,4.732,1.000,1.559,4.869,1.541,6.135,3.999,1.988,6.205,1.684,0.364
PSD00124,trusted_community_context,14,5.532,6.381,4.389,2.901,6.319,4.434,3.789,1.058,4.813,3.265,1.500,2.429,3.560,2.176,6.359,1.898,0.502
PSD00124,trusted_community_context,15,5.532,6.381,4.389,2.901,6.194,4.200,4.664,1.000,2.411,4.169,1.202,5.458,2.979,2.606,6.585,1.836,0.323
PSD00124,trusted_community_context,16,5.532,6.381,4.389,2.901,6.472,3.305,4.034,1.000,2.669,5.107,1.172,3.379,2.287,3.481,6.302,1.436,0.451
PSD00125,trusted_community_context,1,4.785,3.767,6.426,3.246,3.308,6.358,3.711,1.000,2.991,2.536,2.034,4.563,3.557,2.628,6.512,1.743,0.700
PSD00125,trusted_community_context,2,4.785,3.767,6.426,3.246,3.370,5.442,4.669,1.000,2.862,5.463,1.349,4.654,3.887,3.628,6.287,1.467,0.484
PSD00125,trusted_community_context,3,4.785,3.767,6.426,3.246,3.795,6.282,4.096,1.000,4.875,5.053,1.000,3.620,4.524,2.790,6.590,1.458,0.460
PSD00125,trusted_community_context,4,4.785,3.767,6.426,3.246,4.801,5.681,4.450,1.000,2.823,3.520,2.403,4.602,5.378,2.108,6.016,1.656,0.490
PSD00125,trusted_community_context,5,4.785,3.767,6.426,3.246,4.045,5.868,3.961,1.000,3.180,3.604,3.210,4.866,4.826,4.305,6.551,1.721,0.358
PSD00125,trusted_community_context,6,4.785,3.767,6.426,3.246,4.310,6.165,3.780,1.000,4.083,4.694,2.436,3.238,5.364,3.436,6.786,1.285,0.186
PSD00125,trusted_community_context,7,4.785,3.767,6.426,3.246,4.187,6.824,4.432,1.000,4.205,5.293,1.000,3.625,5.299,1.906,6.054,1.571,0.359
PSD00125,trusted_community_context,8,4.785,3.767,6.426,3.246,4.407,6.470,4.590,1.000,4.578,5.406,1.692,4.532,4.909,3.972,6.639,1.577,0.183
PSD00125,trusted_community_context,9,4.785,3.767,6.426,3.246,3.582,5.838,3.415,1.076,2.255,4.946,1.458,4.406,4.782,3.604,6.144,2.255,0.677
PSD00125,trusted_community_context,10,4.785,3.767,6.426,3.246,4.197,5.999,4.806,1.000,3.265,4.143,1.000,4.296,4.585,1.000,6.936,1.768,0.560
PSD00125,trusted_community_context,11,4.785,3.767,6.426,3.246,3.555,5.540,3.482,1.000,2.570,2.431,1.843,3.736,4.601,2.758,6.265,1.869,0.606
PSD00125,trusted_community_context,12,4.785,3.767,6.426,3.246,3.211,7.000,4.307,1.000,4.790,5.702,2.261,2.856,5.062,2.534,6.256,1.623,0.657
PSD00125,trusted_community_context,13,4.785,3.767,6.426,3.246,3.185,5.484,4.146,1.000,1.632,4.997,2.507,3.904,4.440,3.089,5.952,2.182,0.426
PSD00125,trusted_community_context,14,4.785,3.767,6.426,3.246,4.212,5.970,4.781,1.000,2.250,5.034,3.298,5.012,5.337,2.346,6.801,2.016,0.537
PSD00125,trusted_community_context,15,4.785,3.767,6.426,3.246,4.522,5.572,3.621,1.000,1.259,3.510,2.709,4.318,4.323,3.201,6.251,1.936,0.467
PSD00125,trusted_community_context,16,4.785,3.767,6.426,3.246,4.172,5.925,3.691,1.562,2.539,4.420,2.317,3.609,3.434,3.347,6.432,1.840,0.334
PSD00126,trusted_community_context,1,5.088,3.443,6.117,2.612,3.964,5.694,5.560,1.000,3.005,4.142,1.193,4.914,6.040,2.122,6.670,1.218,0.609
PSD00126,trusted_community_context,2,5.088,3.443,6.117,2.612,4.202,5.625,5.122,1.000,3.770,3.649,1.740,5.981,4.522,2.019,6.318,1.062,0.186
PSD00126,trusted_community_context,3,5.088,3.443,6.117,2.612,3.621,5.919,4.535,1.000,4.351,5.045,1.312,6.028,3.771,4.420,7.052,1.514,0.365
PSD00126,trusted_community_context,4,5.088,3.443,6.117,2.612,3.954,5.928,5.696,1.000,2.080,3.433,1.000,5.105,4.341,1.182,6.927,1.794,0.376
PSD00126,trusted_community_context,5,5.088,3.443,6.117,2.612,4.969,6.103,5.967,1.000,2.876,4.696,1.335,6.893,7.000,2.756,6.321,1.403,0.365
PSD00126,trusted_community_context,6,5.088,3.443,6.117,2.612,3.832,5.960,5.086,1.000,3.023,2.878,1.271,4.375,4.408,2.307,6.770,1.511,0.540
PSD00126,trusted_community_context,7,5.088,3.443,6.117,2.612,3.569,5.822,4.185,1.000,3.739,4.087,1.197,4.048,4.392,1.000,6.371,1.246,0.326
PSD00126,trusted_community_context,8,5.088,3.443,6.117,2.612,3.222,6.153,3.771,1.000,3.850,3.858,1.000,3.723,4.883,2.682,6.209,1.393,0.273
PSD00126,trusted_community_context,9,5.088,3.443,6.117,2.612,4.087,4.616,4.068,1.000,2.035,4.084,1.000,4.433,3.484,2.737,5.992,2.284,0.675
PSD00126,trusted_community_context,10,5.088,3.443,6.117,2.612,4.622,5.166,5.076,1.000,4.177,3.734,1.000,6.210,3.868,2.543,6.299,1.598,0.523
PSD00126,trusted_community_context,11,5.088,3.443,6.117,2.612,4.003,5.951,4.972,1.000,4.174,4.272,1.247,5.971,3.814,2.822,6.542,1.481,0.377
PSD00126,trusted_community_context,12,5.088,3.443,6.117,2.612,2.236,6.221,3.691,1.000,4.480,4.248,1.148,2.678,4.670,3.420,6.430,1.830,0.830
PSD00126,trusted_community_context,13,5.088,3.443,6.117,2.612,3.682,5.870,5.025,1.000,3.015,4.656,1.000,4.835,3.663,1.283,6.888,1.721,0.783
PSD00126,trusted_community_context,14,5.088,3.443,6.117,2.612,4.249,5.006,5.064,1.000,2.008,5.854,1.395,6.155,5.600,1.000,6.671,1.965,0.367
PSD00126,trusted_community_context,15,5.088,3.443,6.117,2.612,3.330,5.409,3.862,1.000,1.359,3.268,2.406,4.238,4.071,4.226,6.294,1.642,0.631
PSD00126,trusted_community_context,16,5.088,3.443,6.117,2.612,3.810,5.546,4.349,1.000,2.662,5.314,2.373,4.515,3.459,2.690,6.541,1.784,0.276
PSD00127,trusted_community_context,1,6.182,4.518,6.235,2.809,4.563,5.950,4.932,1.000,3.185,4.261,2.646,6.351,3.490,2.755,6.635,1.703,0.727
PSD00127,trusted_community_context,2,6.182,4.518,6.235,2.809,4.393,6.461,4.958,1.000,3.719,3.208,1.182,2.582,4.566,4.069,6.184,1.477,0.177
PSD00127,trusted_community_context,3,6.182,4.518,6.235,2.809,3.660,5.818,4.987,1.000,3.380,3.077,1.900,5.118,2.810,2.586,6.268,1.762,0.351
PSD00127,trusted_community_context,4,6.182,4.518,6.235,2.809,4.099,6.304,5.159,1.000,2.783,3.041,2.581,4.300,4.480,1.491,6.957,2.147,0.275
PSD00127,trusted_community_context,5,6.182,4.518,6.235,2.809,3.771,4.954,5.262,1.000,3.044,3.364,1.000,3.958,4.745,3.122,6.366,1.865,0.445
PSD00127,trusted_community_context,6,6.182,4.518,6.235,2.809,4.041,6.176,5.021,1.000,2.695,2.584,1.169,4.444,3.528,2.299,6.540,1.976,0.433
PSD00127,trusted_community_context,7,6.182,4.518,6.235,2.809,3.520,7.000,6.136,1.000,4.179,4.839,2.839,5.156,3.986,2.216,6.157,1.139,0.615
PSD00127,trusted_community_context,8,6.182,4.518,6.235,2.809,3.458,5.503,5.622,1.000,3.780,3.363,2.436,4.938,3.743,3.990,6.221,1.112,0.518
PSD00127,trusted_community_context,9,6.182,4.518,6.235,2.809,4.949,6.271,5.930,1.000,3.164,3.525,3.294,6.135,4.675,2.699,6.670,1.540,0.642
PSD00127,trusted_community_context,10,6.182,4.518,6.235,2.809,5.203,6.319,4.977,1.009,3.204,3.978,1.000,4.812,2.766,1.442,6.016,1.785,0.316
PSD00127,trusted_community_context,11,6.182,4.518,6.235,2.809,4.233,6.459,4.329,1.000,4.078,3.351,1.000,4.327,4.572,2.111,6.220,1.632,0.442
PSD00127,trusted_community_context,12,6.182,4.518,6.235,2.809,5.320,7.000,6.332,1.000,3.276,4.018,2.180,7.000,5.774,2.546,6.609,1.512,0.907
PSD00127,trusted_community_context,13,6.182,4.518,6.235,2.809,5.128,6.190,5.833,1.000,3.626,4.805,2.524,4.421,4.977,1.959,6.882,1.561,0.375
PSD00127,trusted_community_context,14,6.182,4.518,6.235,2.809,4.423,6.205,4.539,1.000,2.602,2.831,2.015,4.582,3.801,2.021,6.759,1.946,0.503
PSD00127,trusted_community_context,15,6.182,4.518,6.235,2.809,4.097,6.072,5.296,1.000,1.207,2.312,1.231,5.101,4.574,1.378,6.400,2.185,0.304
PSD00127,trusted_community_context,16,6.182,4.518,6.235,2.809,4.617,5.654,5.894,1.000,2.306,2.768,1.000,6.619,4.131,2.300,6.446,1.996,0.384
PSD00128,trusted_community_context,1,4.776,4.122,6.426,2.551,4.343,5.297,4.662,1.000,1.914,5.178,2.210,6.377,5.174,2.865,6.366,1.992,0.667
PSD00128,trusted_community_context,2,4.776,4.122,6.426,2.551,4.680,6.008,5.003,1.000,3.353,4.997,1.542,6.026,5.318,2.333,6.712,1.364,0.347
PSD00128,trusted_community_context,3,4.776,4.122,6.426,2.551,4.569,6.832,4.532,1.000,4.406,2.848,2.382,4.475,5.903,2.463,6.435,1.528,0.351
PSD00128,trusted_community_context,4,4.776,4.122,6.426,2.551,3.651,6.869,4.370,1.000,3.222,3.712,4.015,4.915,4.892,1.000,6.541,1.494,0.279
PSD00128,trusted_community_context,5,4.776,4.122,6.426,2.551,5.303,6.383,4.351,1.000,4.892,5.499,1.926,4.326,4.777,1.442,6.511,1.937,0.539
PSD00128,trusted_community_context,6,4.776,4.122,6.426,2.551,4.466,6.256,4.558,1.000,3.812,3.705,1.850,5.529,4.578,3.486,6.454,1.086,0.293
PSD00128,trusted_community_context,7,4.776,4.122,6.426,2.551,3.377,6.343,3.990,1.000,3.987,2.381,1.612,3.377,4.721,2.566,6.706,1.468,0.436
PSD00128,trusted_community_context,8,4.776,4.122,6.426,2.551,4.716,7.000,4.697,1.000,3.964,4.830,5.029,5.809,5.768,2.575,6.790,1.327,0.676
PSD00128,trusted_community_context,9,4.776,4.122,6.426,2.551,5.162,6.467,5.647,1.000,2.106,5.810,1.983,6.983,5.244,1.000,6.501,2.133,0.482
PSD00128,trusted_community_context,10,4.776,4.122,6.426,2.551,4.061,6.899,4.640,1.000,2.955,3.840,3.158,5.244,4.480,2.714,6.525,1.575,0.635
PSD00128,trusted_community_context,11,4.776,4.122,6.426,2.551,4.805,5.863,5.470,1.000,2.340,6.252,1.865,5.637,4.811,2.441,6.496,2.084,0.652
PSD00128,trusted_community_context,12,4.776,4.122,6.426,2.551,4.662,5.754,4.646,1.000,1.745,4.512,1.934,4.330,4.885,1.159,6.843,1.748,0.269
PSD00128,trusted_community_context,13,4.776,4.122,6.426,2.551,4.612,5.566,5.329,1.000,3.117,4.654,1.102,4.977,3.321,1.651,6.384,1.747,0.230
PSD00128,trusted_community_context,14,4.776,4.122,6.426,2.551,3.239,5.982,4.367,1.000,2.117,4.552,2.891,4.049,4.297,4.473,6.408,1.102,0.688
PSD00128,trusted_community_context,15,4.776,4.122,6.426,2.551,4.522,5.508,4.521,1.000,1.380,4.467,1.253,5.236,3.728,1.530,6.425,1.978,0.478
PSD00128,trusted_community_context,16,4.776,4.122,6.426,2.551,4.310,5.812,5.011,1.000,3.462,4.707,1.742,6.167,3.174,2.692,6.706,1.785,0.252
PSD00129,trusted_community_context,1,3.838,3.212,4.549,6.110,2.315,3.668,3.877,3.151,2.712,4.809,1.986,4.091,2.260,2.510,6.052,2.062,1.295
PSD00129,trusted_community_context,2,3.838,3.212,4.549,6.110,3.067,4.059,3.492,2.800,3.013,4.143,1.000,5.582,4.367,4.023,6.438,2.064,0.470
PSD00129,trusted_community_context,3,3.838,3.212,4.549,6.110,2.804,3.670,4.191,3.193,2.518,4.407,2.002,3.784,3.383,1.580,6.323,2.438,0.436
PSD00129,trusted_community_context,4,3.838,3.212,4.549,6.110,3.430,4.003,4.899,2.646,3.612,4.106,1.000,6.090,3.845,2.768,6.072,1.964,0.554
PSD00129,trusted_community_context,5,3.838,3.212,4.549,6.110,3.179,3.557,3.048,2.650,1.000,3.716,2.015,5.601,4.575,4.438,6.466,2.194,0.638
PSD00129,trusted_community_context,6,3.838,3.212,4.549,6.110,4.084,4.546,4.078,2.727,1.833,4.689,1.000,4.697,4.457,3.449,6.442,2.249,0.750
PSD00129,trusted_community_context,7,3.838,3.212,4.549,6.110,3.727,4.385,4.760,2.666,3.894,5.103,1.031,5.333,4.564,3.529,6.059,1.967,0.315
PSD00129,trusted_community_context,8,3.838,3.212,4.549,6.110,3.928,4.095,4.608,3.701,4.941,5.242,1.792,5.905,3.930,3.339,5.860,1.593,0.419
PSD00129,trusted_community_context,9,3.838,3.212,4.549,6.110,2.284,3.175,4.048,3.218,2.867,4.773,1.096,5.227,4.783,4.174,5.883,1.944,0.902
PSD00129,trusted_community_context,10,3.838,3.212,4.549,6.110,2.802,4.232,4.297,3.348,3.492,3.348,2.926,5.240,3.546,3.246,6.346,1.910,0.488
PSD00129,trusted_community_context,11,3.838,3.212,4.549,6.110,4.407,4.538,5.558,3.093,2.714,4.520,3.066,5.628,5.377,2.224,6.158,2.066,0.857
PSD00129,trusted_community_context,12,3.838,3.212,4.549,6.110,3.502,4.815,4.190,3.292,1.724,4.404,1.367,4.233,4.610,3.136,6.266,2.216,0.687
PSD00129,trusted_community_context,13,3.838,3.212,4.549,6.110,3.880,4.792,5.130,3.592,3.191,3.346,3.136,5.326,4.206,3.007,6.181,1.720,0.410
PSD00129,trusted_community_context,14,3.838,3.212,4.549,6.110,3.579,4.230,4.054,1.412,3.600,5.239,1.115,4.302,4.743,1.000,5.938,2.597,1.030
PSD00129,trusted_community_context,15,3.838,3.212,4.549,6.110,3.395,4.227,4.323,2.762,3.319,5.092,1.000,4.398,4.626,1.901,6.388,2.483,0.452
PSD00129,trusted_community_context,16,3.838,3.212,4.549,6.110,4.613,3.947,4.467,2.687,1.847,5.765,2.727,4.892,4.290,1.810,6.184,2.039,0.429
PSD00130,trusted_community_context,1,3.125,3.358,4.677,5.632,4.235,5.117,4.291,2.689,1.609,4.287,1.000,5.429,5.021,1.204,5.768,2.497,1.479
PSD00130,trusted_community_context,2,3.125,3.358,4.677,5.632,3.842,3.910,4.495,2.335,2.398,4.050,1.362,4.989,4.669,4.279,6.341,2.270,0.539
PSD00130,trusted_community_context,3,3.125,3.358,4.677,5.632,4.278,4.672,4.578,1.979,3.489,3.491,2.359,5.459,4.445,2.183,5.918,2.258,0.410
PSD00130,trusted_community_context,4,3.125,3.358,4.677,5.632,3.891,4.641,3.374,2.630,4.514,4.383,1.000,5.312,5.268,2.646,6.621,2.083,0.568
PSD00130,trusted_community_context,5,3.125,3.358,4.677,5.632,3.712,3.720,4.042,1.276,2.092,3.880,1.616,5.156,3.820,2.294,6.229,2.332,0.781
PSD00130,trusted_community_context,6,3.125,3.358,4.677,5.632,3.884,3.878,3.417,1.918,4.028,5.614,1.089,4.599,4.780,3.600,5.975,2.194,0.399
PSD00130,trusted_community_context,7,3.125,3.358,4.677,5.632,3.332,4.126,3.325,2.659,3.449,4.222,1.351,5.695,5.577,4.173,6.350,1.932,0.408
PSD00130,trusted_community_context,8,3.125,3.358,4.677,5.632,4.023,4.103,3.802,1.972,3.688,4.559,1.051,5.609,5.086,3.084,6.324,2.282,0.470
PSD00130,trusted_community_context,9,3.125,3.358,4.677,5.632,3.775,4.040,4.262,1.245,2.914,3.142,1.385,5.751,4.317,1.373,5.953,2.574,0.375
PSD00130,trusted_community_context,10,3.125,3.358,4.677,5.632,3.401,4.963,3.659,3.751,4.041,5.097,1.828,4.512,5.787,4.765,6.438,2.044,1.102
PSD00130,trusted_community_context,11,3.125,3.358,4.677,5.632,2.820,4.488,3.961,2.488,5.174,1.991,1.000,2.790,4.448,2.807,6.224,2.276,0.655
PSD00130,trusted_community_context,12,3.125,3.358,4.677,5.632,4.179,4.022,4.412,2.449,2.797,5.982,2.187,6.079,4.487,3.098,6.119,2.147,0.579
PSD00130,trusted_community_context,13,3.125,3.358,4.677,5.632,4.786,4.463,4.486,2.280,3.752,4.513,2.660,5.391,4.932,1.780,5.494,2.256,0.323
PSD00130,trusted_community_context,14,3.125,3.358,4.677,5.632,3.653,3.881,4.500,1.379,4.168,3.083,1.442,5.905,3.488,2.621,5.999,2.320,0.657
PSD00130,trusted_community_context,15,3.125,3.358,4.677,5.632,3.348,4.630,4.104,3.023,4.872,3.563,3.263,3.747,5.594,3.928,6.491,2.082,0.773
PSD00130,trusted_community_context,16,3.125,3.358,4.677,5.632,3.011,4.377,4.315,2.487,3.622,4.379,2.662,3.187,3.563,1.682,6.391,2.215,0.334
PSD00131,trusted_community_context,1,3.724,3.254,4.162,5.350,3.857,4.384,3.586,3.496,4.743,5.050,1.000,3.540,4.382,1.807,6.479,2.044,0.693
PSD00131,trusted_community_context,2,3.724,3.254,4.162,5.350,3.832,3.974,4.409,3.189,2.133,5.515,1.787,4.635,4.845,3.510,6.430,2.349,0.391
PSD00131,trusted_community_context,3,3.724,3.254,4.162,5.350,3.557,4.311,4.149,2.949,2.008,6.920,2.474,5.662,4.173,2.733,6.785,1.999,0.278
PSD00131,trusted_community_context,4,3.724,3.254,4.162,5.350,3.031,3.409,4.201,2.132,1.309,4.765,1.526,5.097,4.225,2.911,6.270,2.113,0.574
PSD00131,trusted_community_context,5,3.724,3.254,4.162,5.350,3.780,4.154,4.423,1.668,5.339,4.665,1.314,5.870,5.167,1.800,6.295,2.626,0.545
PSD00131,trusted_community_context,6,3.724,3.254,4.162,5.350,3.659,3.202,3.690,2.908,2.506,4.551,2.867,5.262,4.270,4.355,6.527,1.698,0.762
PSD00131,trusted_community_context,7,3.724,3.254,4.162,5.350,3.638,3.998,3.473,2.688,6.220,5.694,1.000,6.338,3.532,3.732,6.580,2.190,0.313
PSD00131,trusted_community_context,8,3.724,3.254,4.162,5.350,3.348,3.860,3.034,1.815,1.525,4.062,1.438,5.352,3.866,2.219,6.487,2.629,0.435
PSD00131,trusted_community_context,9,3.724,3.254,4.162,5.350,2.672,2.749,3.796,2.078,1.426,3.553,1.000,3.731,3.824,1.819,6.141,2.458,0.703
PSD00131,trusted_community_context,10,3.724,3.254,4.162,5.350,3.254,4.092,4.334,2.831,1.962,4.543,2.779,4.949,6.462,3.608,6.455,1.944,0.804
PSD00131,trusted_community_context,11,3.724,3.254,4.162,5.350,3.932,3.354,3.682,2.193,2.512,4.381,2.202,5.783,1.789,1.676,5.878,2.057,0.676
PSD00131,trusted_community_context,12,3.724,3.254,4.162,5.350,3.437,4.142,4.867,2.773,2.060,6.325,2.456,5.720,2.666,3.547,6.710,2.000,0.762
PSD00131,trusted_community_context,13,3.724,3.254,4.162,5.350,2.336,4.290,4.065,2.550,1.569,4.109,1.767,4.035,4.346,2.233,6.009,2.078,0.569
PSD00131,trusted_community_context,14,3.724,3.254,4.162,5.350,3.831,4.494,4.231,2.268,3.323,3.491,2.134,4.136,5.599,1.582,6.251,2.082,0.537
PSD00131,trusted_community_context,15,3.724,3.254,4.162,5.350,3.677,3.877,4.496,1.737,2.386,4.083,2.205,5.917,4.589,2.946,6.388,2.478,0.392
PSD00131,trusted_community_context,16,3.724,3.254,4.162,5.350,2.921,3.187,3.146,2.504,1.890,5.486,1.397,4.010,3.892,3.320,6.098,2.078,0.891
PSD00132,trusted_community_context,1,3.630,2.924,4.493,5.406,3.337,4.256,4.223,2.968,4.005,3.923,1.502,6.146,4.476,3.148,6.617,1.739,0.948
PSD00132,trusted_community_context,2,3.630,2.924,4.493,5.406,3.133,3.660,4.716,3.818,2.556,4.237,4.210,4.812,2.778,3.451,6.551,1.607,0.536
PSD00132,trusted_community_context,3,3.630,2.924,4.493,5.406,2.762,4.448,4.173,2.866,2.886,3.702,1.591,2.800,4.399,1.832,6.689,2.657,0.664
PSD00132,trusted_community_context,4,3.630,2.924,4.493,5.406,3.108,3.908,4.043,2.989,1.000,3.299,1.000,3.235,4.961,3.077,6.738,2.233,0.284
PSD00132,trusted_community_context,5,3.630,2.924,4.493,5.406,3.794,4.257,3.967,3.380,3.071,3.397,2.674,3.590,5.235,3.669,6.522,1.754,0.376
PSD00132,trusted_community_context,6,3.630,2.924,4.493,5.406,3.211,4.130,3.803,2.124,2.943,5.109,1.000,4.123,4.060,1.733,6.402,2.517,0.533
PSD00132,trusted_community_context,7,3.630,2.924,4.493,5.406,3.666,4.331,4.898,2.926,2.532,5.701,3.215,5.055,4.565,1.919,6.001,2.366,0.638
PSD00132,trusted_community_context,8,3.630,2.924,4.493,5.406,3.014,4.992,4.608,2.405,3.679,3.585,1.606,4.229,4.410,1.978,6.169,2.199,0.531
PSD00132,trusted_community_context,9,3.630,2.924,4.493,5.406,3.138,4.477,4.283,3.362,3.398,4.950,1.401,3.869,4.912,2.278,6.805,2.349,0.480
